-BEGIN HEADER-,,,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Daily Data ,,,,,,,,,,
Dates (month/day/year): 09/01/2023 through 10/31/2023 ,,,,,,,,,,
Location: Regional ,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,
Parameter(s): ,,,,,,,,,,
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) ,,,,,,,,,,
-END HEADER-,,,,,,,,,,
LAT,LON,YEAR,DOY,WS10M_MAX,,Knots ,Average,Date ,T,Max
13.75,71.75,2023,265,6.74,,13.10264386,,,,
13.75,72.25,2023,265,6.97,,13.54976672,,,,
13.75,72.75,2023,265,6.96,,13.53032659,,,,
13.75,73.25,2023,265,6.61,,12.84992224,,,,
14.25,69.25,2023,265,6.12,,11.89735614,,,,
14.25,69.75,2023,265,6.54,,12.71384137,,,,
14.25,70.25,2023,265,6.79,,13.19984448,,,,
14.25,70.75,2023,265,6.78,,13.18040435,,,,
14.25,71.25,2023,265,6.78,,13.18040435,,,,
14.25,71.75,2023,265,6.86,,13.33592535,,,,
14.25,72.25,2023,265,7.01,,13.62752722,,,,
14.25,72.75,2023,265,6.9,,13.41368585,,,,
14.25,73.25,2023,265,6.43,,12.5,,,,
14.75,69.25,2023,265,6.38,,12.40279938,,,,
14.75,69.75,2023,265,6.65,,12.92768274,,,,
14.75,70.25,2023,265,6.8,,13.2192846,,,,
14.75,70.75,2023,265,6.79,,13.19984448,,,,
14.75,71.25,2023,265,6.73,,13.08320373,,,,
14.75,71.75,2023,265,6.64,,12.90824261,,,,
14.75,72.25,2023,265,6.6,,12.83048212,,,,
14.75,72.75,2023,265,6.39,,12.4222395,10.18836092,Oct-02,nil,13.89968896
14.75,73.25,2023,265,5.87,,11.41135303,,,,
15.25,69.25,2023,265,6.77,,13.16096423,,,,
15.25,69.75,2023,265,6.75,,13.12208398,,,,
15.25,70.25,2023,265,6.74,,13.10264386,,,,
15.25,70.75,2023,265,6.67,,12.96656299,,,,
15.25,71.25,2023,265,6.54,,12.71384137,,,,
15.25,71.75,2023,265,6.34,,12.32503888,,,,
15.25,72.25,2023,265,6.11,,11.87791602,,,,
15.25,72.75,2023,265,5.78,,11.23639191,,,,
15.25,73.25,2023,265,5.23,,10.16718507,,,,
15.75,69.25,2023,265,7.13,,13.86080871,,,,
15.75,69.75,2023,265,6.9,,13.41368585,,,,
15.75,70.25,2023,265,6.67,,12.96656299,,,,
15.75,70.75,2023,265,6.46,,12.55832037,,,,
15.75,71.25,2023,265,6.25,,12.15007776,,,,
15.75,71.75,2023,265,6.05,,11.76127527,,,,
15.75,72.25,2023,265,5.77,,11.21695179,,,,
15.75,72.75,2023,265,5.38,,10.45878694,,,,
15.75,73.25,2023,265,4.76,,9.253499222,,,,
16.25,69.25,2023,265,7.15,,13.89968896,,,,
16.25,69.75,2023,265,6.76,,13.14152411,,,,
16.25,70.25,2023,265,6.41,,12.46111975,,,,
16.25,70.75,2023,265,6.15,,11.95567652,,,,
16.25,71.25,2023,265,5.96,,11.58631415,,,,
16.25,71.75,2023,265,5.8,,11.27527216,,,,
16.25,72.25,2023,265,5.54,,10.76982893,,,,
16.25,72.75,2023,265,5.09,,9.895023328,,,,
16.25,73.25,2023,265,4.37,,8.49533437,,,,
16.75,69.25,2023,265,6.9,,13.41368585,,,,
16.75,69.75,2023,265,6.47,,12.5777605,,,,
16.75,70.25,2023,265,6.12,,11.89735614,,,,
16.75,70.75,2023,265,5.88,,11.43079316,,,,
16.75,71.25,2023,265,5.68,,11.04199067,,,,
16.75,71.75,2023,265,5.49,,10.6726283,,,,
16.75,72.25,2023,265,5.29,,10.28382582,,,,
16.75,72.75,2023,265,4.82,,9.370139969,,,,
16.75,73.25,2023,265,4.04,,7.853810264,,,,
17.25,69.25,2023,265,6.68,,12.98600311,,,,
17.25,69.75,2023,265,6.26,,12.16951788,,,,
17.25,70.25,2023,265,5.9,,11.46967341,,,,
17.25,70.75,2023,265,5.61,,10.9059098,,,,
17.25,71.25,2023,265,5.36,,10.41990669,,,,
17.25,71.75,2023,265,5.17,,10.05054432,,,,
17.25,72.25,2023,265,5.01,,9.739502333,,,,
17.25,72.75,2023,265,4.5,,8.748055988,,,,
17.25,73.25,2023,265,3.67,,7.134525661,,,,
17.75,69.25,2023,265,6.43,,12.5,,,,
17.75,69.75,2023,265,5.98,,11.6251944,,,,
17.75,70.25,2023,265,5.58,,10.84758942,,,,
17.75,70.75,2023,265,5.27,,10.24494557,,,,
17.75,71.25,2023,265,5.07,,9.856143079,,,,
17.75,71.75,2023,265,4.92,,9.564541213,,,,
17.75,72.25,2023,265,4.8,,9.33125972,,,,
17.75,72.75,2023,265,4.15,,8.067651633,,,,
17.75,73.25,2023,265,3.22,,6.259720062,,,,
18.25,69.25,2023,265,6.02,,11.7029549,,,,
18.25,69.75,2023,265,5.57,,10.8281493,,,,
18.25,70.25,2023,265,5.23,,10.16718507,,,,
18.25,70.75,2023,265,5.03,,9.778382582,,,,
18.25,71.25,2023,265,4.97,,9.661741835,,,,
18.25,71.75,2023,265,4.82,,9.370139969,,,,
18.25,72.25,2023,265,4.8,,9.33125972,,,,
18.25,72.75,2023,265,4.13,,8.028771384,,,,
18.25,73.25,2023,265,3.16,,6.143079316,,,,
18.75,69.25,2023,265,5.77,,11.21695179,,,,
18.75,69.75,2023,265,5.39,,10.47822706,,,,
18.75,70.25,2023,265,5.2,,10.1088647,,,,
18.75,70.75,2023,265,5.15,,10.01166407,,,,
18.75,71.25,2023,265,5.2,,10.1088647,,,,
18.75,71.75,2023,265,5.05,,9.81726283,,,,
18.75,72.25,2023,265,4.94,,9.603421462,,,,
18.75,72.75,2023,265,4.33,,8.417573872,,,,
18.75,73.25,2023,265,3.55,,6.901244168,,,,
19.25,69.25,2023,265,5.68,,11.04199067,,,,
19.25,69.75,2023,265,5.38,,10.45878694,,,,
19.25,70.25,2023,265,5.21,,10.12830482,,,,
19.25,70.75,2023,265,5.19,,10.08942457,,,,
19.25,71.25,2023,265,5.29,,10.28382582,,,,
19.25,71.75,2023,265,5.18,,10.06998445,,,,
19.25,72.25,2023,265,4.82,,9.370139969,,,,
19.25,72.75,2023,265,4.31,,8.378693624,,,,
19.25,73.25,2023,265,3.95,,7.678849145,,,,
19.75,69.25,2023,265,5.68,,11.04199067,,,,
19.75,69.75,2023,265,5.33,,10.36158631,,,,
19.75,70.25,2023,265,5.01,,9.739502333,,,,
19.75,70.75,2023,265,4.84,,9.409020218,,,,
19.75,71.25,2023,265,4.95,,9.622861586,,,,
19.75,71.75,2023,265,4.94,,9.603421462,,,,
19.75,72.25,2023,265,4.53,,8.806376361,,,,
19.75,72.75,2023,265,4.18,,8.125972006,,,,
19.75,73.25,2023,265,4.06,,7.892690513,,,,
11.25,69.25,2023,266,3.74,,7.270606532,,,,
11.25,69.75,2023,266,3.77,,7.328926905,,,,
11.25,70.25,2023,266,3.95,,7.678849145,,,,
11.25,70.75,2023,266,4.18,,8.125972006,,,,
11.25,71.25,2023,266,4.37,,8.49533437,,,,
11.25,71.75,2023,266,4.4,,8.553654743,,,,
11.25,72.25,2023,266,4.38,,8.514774495,,,,
11.25,72.75,2023,266,4.4,,8.553654743,,,,
11.25,73.25,2023,266,4.45,,8.650855365,,,,
11.75,69.25,2023,266,4.14,,8.048211509,,,,
11.75,69.75,2023,266,4.22,,8.203732504,,,,
11.75,70.25,2023,266,4.43,,8.611975117,,,,
11.75,70.75,2023,266,4.65,,9.039657854,,,,
11.75,71.25,2023,266,4.77,,9.272939347,,,,
11.75,71.75,2023,266,4.76,,9.253499222,,,,
11.75,72.25,2023,266,4.72,,9.175738725,,,,
11.75,72.75,2023,266,4.74,,9.214618974,,,,
11.75,73.25,2023,266,4.76,,9.253499222,,,,
12.25,69.25,2023,266,4.56,,8.864696734,,,,
12.25,69.75,2023,266,4.69,,9.117418351,,,,
12.25,70.25,2023,266,4.89,,9.50622084,11.06698511,Oct-03,nil,14.05520995
12.25,70.75,2023,266,5.06,,9.836702955,,,,
12.25,71.25,2023,266,5.1,,9.914463453,,,,
12.25,71.75,2023,266,5.09,,9.895023328,,,,
12.25,72.25,2023,266,5.1,,9.914463453,,,,
12.25,72.75,2023,266,5.17,,10.05054432,,,,
12.25,73.25,2023,266,5.21,,10.12830482,,,,
12.75,69.25,2023,266,4.92,,9.564541213,,,,
12.75,69.75,2023,266,4.98,,9.68118196,,,,
12.75,70.25,2023,266,5.13,,9.972783826,,,,
12.75,70.75,2023,266,5.3,,10.30326594,,,,
12.75,71.25,2023,266,5.35,,10.40046656,,,,
12.75,71.75,2023,266,5.36,,10.41990669,,,,
12.75,72.25,2023,266,5.47,,10.63374806,,,,
12.75,72.75,2023,266,5.67,,11.02255054,,,,
12.75,73.25,2023,266,5.81,,11.29471229,,,,
13.25,69.25,2023,266,5.23,,10.16718507,,,,
13.25,69.75,2023,266,5.06,,9.836702955,,,,
13.25,70.25,2023,266,5.07,,9.856143079,,,,
13.25,70.75,2023,266,5.28,,10.26438569,,,,
13.25,71.25,2023,266,5.57,,10.8281493,,,,
13.25,71.75,2023,266,5.8,,11.27527216,,,,
13.25,72.25,2023,266,6.13,,11.91679627,,,,
13.25,72.75,2023,266,6.44,,12.51944012,,,,
13.25,73.25,2023,266,6.57,,12.77216174,,,,
13.75,69.25,2023,266,5.52,,10.73094868,,,,
13.75,69.75,2023,266,5.23,,10.16718507,,,,
13.75,70.25,2023,266,5.13,,9.972783826,,,,
13.75,70.75,2023,266,5.3,,10.30326594,,,,
13.75,71.25,2023,266,5.82,,11.31415241,,,,
13.75,71.75,2023,266,6.39,,12.4222395,,,,
13.75,72.25,2023,266,6.93,,13.47200622,,,,
13.75,72.75,2023,266,7.19,,13.97744946,,,,
13.75,73.25,2023,266,7.1,,13.80248834,,,,
14.25,69.25,2023,266,5.9,,11.46967341,,,,
14.25,69.75,2023,266,5.64,,10.96423017,,,,
14.25,70.25,2023,266,5.54,,10.76982893,,,,
14.25,70.75,2023,266,5.71,,11.10031104,,,,
14.25,71.25,2023,266,6.22,,12.09175739,,,,
14.25,71.75,2023,266,6.73,,13.08320373,,,,
14.25,72.25,2023,266,7.19,,13.97744946,,,,
14.25,72.75,2023,266,7.23,,14.05520995,,,,
14.25,73.25,2023,266,6.91,,13.43312597,,,,
14.75,69.25,2023,266,6.3,,12.24727838,,,,
14.75,69.75,2023,266,6.06,,11.7807154,,,,
14.75,70.25,2023,266,5.99,,11.64463453,,,,
14.75,70.75,2023,266,6.17,,11.99455677,,,,
14.75,71.25,2023,266,6.44,,12.51944012,,,,
14.75,71.75,2023,266,6.55,,12.73328149,,,,
14.75,72.25,2023,266,6.71,,13.04432348,,,,
14.75,72.75,2023,266,6.58,,12.79160187,,,,
14.75,73.25,2023,266,6.14,,11.93623639,,,,
15.25,69.25,2023,266,6.53,,12.69440124,,,,
15.25,69.75,2023,266,6.24,,12.13063764,,,,
15.25,70.25,2023,266,6.08,,11.81959565,,,,
15.25,70.75,2023,266,6.09,,11.83903577,,,,
15.25,71.25,2023,266,6.08,,11.81959565,,,,
15.25,71.75,2023,266,5.93,,11.52799378,,,,
15.25,72.25,2023,266,5.94,,11.5474339,,,,
15.25,72.75,2023,266,5.84,,11.35303266,,,,
15.25,73.25,2023,266,5.47,,10.63374806,,,,
15.75,69.25,2023,266,6.53,,12.69440124,,,,
15.75,69.75,2023,266,6.14,,11.93623639,,,,
15.75,70.25,2023,266,5.82,,11.31415241,,,,
15.75,70.75,2023,266,5.64,,10.96423017,,,,
15.75,71.25,2023,266,5.53,,10.7503888,,,,
15.75,71.75,2023,266,5.37,,10.43934681,,,,
15.75,72.25,2023,266,5.38,,10.45878694,,,,
15.75,72.75,2023,266,5.37,,10.43934681,,,,
15.75,73.25,2023,266,5.14,,9.99222395,,,,
16.25,69.25,2023,266,6.33,,12.30559876,,,,
16.25,69.75,2023,266,5.94,,11.5474339,,,,
16.25,70.25,2023,266,5.59,,10.86702955,,,,
16.25,70.75,2023,266,5.34,,10.38102644,,,,
16.25,71.25,2023,266,5.29,,10.28382582,,,,
16.25,71.75,2023,266,5.16,,10.0311042,,,,
16.25,72.25,2023,266,5.16,,10.0311042,,,,
16.25,72.75,2023,266,5.09,,9.895023328,,,,
16.25,73.25,2023,266,4.84,,9.409020218,,,,
16.75,69.25,2023,266,6.1,,11.85847589,,,,
16.75,69.75,2023,266,5.79,,11.25583204,,,,
16.75,70.25,2023,266,5.53,,10.7503888,,,,
16.75,70.75,2023,266,5.36,,10.41990669,,,,
16.75,71.25,2023,266,5.32,,10.34214619,,,,
16.75,71.75,2023,266,5.16,,10.0311042,,,,
16.75,72.25,2023,266,5.07,,9.856143079,,,,
16.75,72.75,2023,266,4.85,,9.428460342,,,,
16.75,73.25,2023,266,4.57,,8.884136858,,,,
17.25,69.25,2023,266,5.95,,11.56687403,,,,
17.25,69.75,2023,266,5.76,,11.19751166,,,,
17.25,70.25,2023,266,5.61,,10.9059098,,,,
17.25,70.75,2023,266,5.5,,10.69206843,,,,
17.25,71.25,2023,266,5.45,,10.59486781,,,,
17.25,71.75,2023,266,5.29,,10.28382582,,,,
17.25,72.25,2023,266,5.14,,9.99222395,,,,
17.25,72.75,2023,266,4.87,,9.467340591,,,,
17.25,73.25,2023,266,4.64,,9.020217729,,,,
17.75,69.25,2023,266,5.96,,11.58631415,,,,
17.75,69.75,2023,266,5.88,,11.43079316,,,,
17.75,70.25,2023,266,5.75,,11.17807154,,,,
17.75,70.75,2023,266,5.59,,10.86702955,,,,
17.75,71.25,2023,266,5.54,,10.76982893,,,,
17.75,71.75,2023,266,5.49,,10.6726283,,,,
17.75,72.25,2023,266,5.38,,10.45878694,,,,
17.75,72.75,2023,266,5.13,,9.972783826,,,,
17.75,73.25,2023,266,4.95,,9.622861586,,,,
18.25,69.25,2023,266,6.12,,11.89735614,,,,
18.25,69.75,2023,266,6.02,,11.7029549,,,,
18.25,70.25,2023,266,5.84,,11.35303266,,,,
18.25,70.75,2023,266,5.64,,10.96423017,,,,
18.25,71.25,2023,266,5.55,,10.78926905,,,,
18.25,71.75,2023,266,5.56,,10.80870918,,,,
18.25,72.25,2023,266,5.48,,10.65318818,10.89549545,Oct-04,nil,14.77449456
18.25,72.75,2023,266,5.17,,10.05054432,,,,
18.25,73.25,2023,266,4.91,,9.545101089,,,,
18.75,69.25,2023,266,6.34,,12.32503888,,,,
18.75,69.75,2023,266,6.19,,12.03343701,,,,
18.75,70.25,2023,266,5.99,,11.64463453,,,,
18.75,70.75,2023,266,5.76,,11.19751166,,,,
18.75,71.25,2023,266,5.62,,10.92534992,,,,
18.75,71.75,2023,266,5.57,,10.8281493,,,,
18.75,72.25,2023,266,5.46,,10.61430793,,,,
18.75,72.75,2023,266,5.02,,9.758942457,,,,
18.75,73.25,2023,266,4.62,,8.981337481,,,,
19.25,69.25,2023,266,6.48,,12.59720062,,,,
19.25,69.75,2023,266,6.34,,12.32503888,,,,
19.25,70.25,2023,266,6.15,,11.95567652,,,,
19.25,70.75,2023,266,5.9,,11.46967341,,,,
19.25,71.25,2023,266,5.68,,11.04199067,,,,
19.25,71.75,2023,266,5.5,,10.69206843,,,,
19.25,72.25,2023,266,5.27,,10.24494557,,,,
19.25,72.75,2023,266,4.8,,9.33125972,,,,
19.25,73.25,2023,266,4.4,,8.553654743,,,,
19.75,69.25,2023,266,6.33,,12.30559876,,,,
19.75,69.75,2023,266,6.2,,12.05287714,,,,
19.75,70.25,2023,266,6.05,,11.76127527,,,,
19.75,70.75,2023,266,5.87,,11.41135303,,,,
19.75,71.25,2023,266,5.64,,10.96423017,,,,
19.75,71.75,2023,266,5.33,,10.36158631,,,,
19.75,72.25,2023,266,5,,9.720062208,,,,
19.75,72.75,2023,266,4.58,,8.903576983,,,,
19.75,73.25,2023,266,4.27,,8.300933126,,,,
11.25,69.25,2023,267,3.44,,6.687402799,,,,
11.25,69.75,2023,267,3.56,,6.920684292,,,,
11.25,70.25,2023,267,3.71,,7.212286159,,,,
11.25,70.75,2023,267,3.89,,7.562208398,,,,
11.25,71.25,2023,267,3.96,,7.698289269,,,,
11.25,71.75,2023,267,4.34,,8.437013997,,,,
11.25,72.25,2023,267,4.67,,9.078538103,,,,
11.25,72.75,2023,267,5.01,,9.739502333,,,,
11.25,73.25,2023,267,5.4,,10.49766719,,,,
11.75,69.25,2023,267,4.19,,8.145412131,,,,
11.75,69.75,2023,267,4.16,,8.087091757,,,,
11.75,70.25,2023,267,4.06,,7.892690513,,,,
11.75,70.75,2023,267,3.98,,7.737169518,,,,
11.75,71.25,2023,267,4.02,,7.814930016,,,,
11.75,71.75,2023,267,4.48,,8.709175739,,,,
11.75,72.25,2023,267,4.93,,9.583981337,,,,
11.75,72.75,2023,267,5.37,,10.43934681,,,,
11.75,73.25,2023,267,5.8,,11.27527216,,,,
12.25,69.25,2023,267,4.72,,9.175738725,,,,
12.25,69.75,2023,267,4.61,,8.961897356,,,,
12.25,70.25,2023,267,4.42,,8.592534992,,,,
12.25,70.75,2023,267,4.29,,8.339813375,,,,
12.25,71.25,2023,267,4.44,,8.631415241,,,,
12.25,71.75,2023,267,4.9,,9.525660964,,,,
12.25,72.25,2023,267,5.4,,10.49766719,,,,
12.25,72.75,2023,267,5.86,,11.39191291,,,,
12.25,73.25,2023,267,6.23,,12.11119751,,,,
12.75,69.25,2023,267,5.11,,9.933903577,,,,
12.75,69.75,2023,267,4.91,,9.545101089,,,,
12.75,70.25,2023,267,4.69,,9.117418351,,,,
12.75,70.75,2023,267,4.61,,8.961897356,,,,
12.75,71.25,2023,267,4.92,,9.564541213,,,,
12.75,71.75,2023,267,5.36,,10.41990669,,,,
12.75,72.25,2023,267,5.88,,11.43079316,,,,
12.75,72.75,2023,267,6.35,,12.344479,,,,
12.75,73.25,2023,267,6.72,,13.06376361,,,,
13.25,69.25,2023,267,5.38,,10.45878694,,,,
13.25,69.75,2023,267,5.15,,10.01166407,,,,
13.25,70.25,2023,267,4.94,,9.603421462,,,,
13.25,70.75,2023,267,4.9,,9.525660964,,,,
13.25,71.25,2023,267,5.39,,10.47822706,,,,
13.25,71.75,2023,267,5.8,,11.27527216,,,,
13.25,72.25,2023,267,6.34,,12.32503888,,,,
13.25,72.75,2023,267,6.83,,13.27760498,,,,
13.25,73.25,2023,267,7.22,,14.03576983,,,,
13.75,69.25,2023,267,5.6,,10.88646967,,,,
13.75,69.75,2023,267,5.39,,10.47822706,,,,
13.75,70.25,2023,267,5.23,,10.16718507,,,,
13.75,70.75,2023,267,5.31,,10.32270607,,,,
13.75,71.25,2023,267,5.95,,11.56687403,,,,
13.75,71.75,2023,267,6.24,,12.13063764,,,,
13.75,72.25,2023,267,6.76,,13.14152411,,,,
13.75,72.75,2023,267,7.24,,14.07465008,,,,
13.75,73.25,2023,267,7.54,,14.65785381,,,,
14.25,69.25,2023,267,5.82,,11.31415241,,,,
14.25,69.75,2023,267,5.63,,10.94479005,,,,
14.25,70.25,2023,267,5.57,,10.8281493,,,,
14.25,70.75,2023,267,5.77,,11.21695179,,,,
14.25,71.25,2023,267,6.4,,12.44167963,,,,
14.25,71.75,2023,267,6.52,,12.67496112,,,,
14.25,72.25,2023,267,7.03,,13.66640747,,,,
14.25,72.75,2023,267,7.46,,14.50233281,,,,
14.25,73.25,2023,267,7.6,,14.77449456,,,,
14.75,69.25,2023,267,6.05,,11.76127527,,,,
14.75,69.75,2023,267,5.97,,11.60575428,,,,
14.75,70.25,2023,267,6.03,,11.72239502,,,,
14.75,70.75,2023,267,6.21,,12.07231726,,,,
14.75,71.25,2023,267,6.43,,12.5,,,,
14.75,71.75,2023,267,6.43,,12.5,,,,
14.75,72.25,2023,267,6.97,,13.54976672,,,,
14.75,72.75,2023,267,7.4,,14.38569207,,,,
14.75,73.25,2023,267,7.39,,14.36625194,,,,
15.25,69.25,2023,267,6.34,,12.32503888,,,,
15.25,69.75,2023,267,6.42,,12.48055988,,,,
15.25,70.25,2023,267,6.56,,12.75272162,,,,
15.25,70.75,2023,267,6.59,,12.81104199,,,,
15.25,71.25,2023,267,6.29,,12.22783826,,,,
15.25,71.75,2023,267,6.08,,11.81959565,,,,
15.25,72.25,2023,267,6.6,,12.83048212,,,,
15.25,72.75,2023,267,7.06,,13.72472784,,,,
15.25,73.25,2023,267,6.98,,13.56920684,,,,
15.75,69.25,2023,267,6.6,,12.83048212,,,,
15.75,69.75,2023,267,6.76,,13.14152411,10.78735975,Oct-05,nil,13.62752722
15.75,70.25,2023,267,6.86,,13.33592535,,,,
15.75,70.75,2023,267,6.74,,13.10264386,,,,
15.75,71.25,2023,267,6.15,,11.95567652,,,,
15.75,71.75,2023,267,5.69,,11.06143079,,,,
15.75,72.25,2023,267,6.04,,11.74183515,,,,
15.75,72.75,2023,267,6.46,,12.55832037,,,,
15.75,73.25,2023,267,6.46,,12.55832037,,,,
16.25,69.25,2023,267,6.68,,12.98600311,,,,
16.25,69.75,2023,267,6.86,,13.33592535,,,,
16.25,70.25,2023,267,6.91,,13.43312597,,,,
16.25,70.75,2023,267,6.65,,12.92768274,,,,
16.25,71.25,2023,267,5.8,,11.27527216,,,,
16.25,71.75,2023,267,5.16,,10.0311042,,,,
16.25,72.25,2023,267,5.44,,10.57542768,,,,
16.25,72.75,2023,267,5.86,,11.39191291,,,,
16.25,73.25,2023,267,5.92,,11.50855365,,,,
16.75,69.25,2023,267,6.71,,13.04432348,,,,
16.75,69.75,2023,267,6.82,,13.25816485,,,,
16.75,70.25,2023,267,6.79,,13.19984448,,,,
16.75,70.75,2023,267,6.42,,12.48055988,,,,
16.75,71.25,2023,267,5.42,,10.53654743,,,,
16.75,71.75,2023,267,4.63,,9.000777605,,,,
16.75,72.25,2023,267,4.96,,9.642301711,,,,
16.75,72.75,2023,267,5.44,,10.57542768,,,,
16.75,73.25,2023,267,5.55,,10.78926905,,,,
17.25,69.25,2023,267,6.8,,13.2192846,,,,
17.25,69.75,2023,267,6.77,,13.16096423,,,,
17.25,70.25,2023,267,6.58,,12.79160187,,,,
17.25,70.75,2023,267,6.11,,11.87791602,,,,
17.25,71.25,2023,267,5.11,,9.933903577,,,,
17.25,71.75,2023,267,4.39,,8.534214619,,,,
17.25,72.25,2023,267,4.61,,8.961897356,,,,
17.25,72.75,2023,267,5.08,,9.875583204,,,,
17.25,73.25,2023,267,5.4,,10.49766719,,,,
17.75,69.25,2023,267,6.84,,13.2970451,,,,
17.75,69.75,2023,267,6.69,,13.00544323,,,,
17.75,70.25,2023,267,6.38,,12.40279938,,,,
17.75,70.75,2023,267,5.83,,11.33359253,,,,
17.75,71.25,2023,267,4.93,,9.583981337,,,,
17.75,71.75,2023,267,4.36,,8.475894246,,,,
17.75,72.25,2023,267,4.38,,8.514774495,,,,
17.75,72.75,2023,267,4.74,,9.214618974,,,,
17.75,73.25,2023,267,5.19,,10.08942457,,,,
18.25,69.25,2023,267,6.83,,13.27760498,,,,
18.25,69.75,2023,267,6.62,,12.86936236,,,,
18.25,70.25,2023,267,6.27,,12.18895801,,,,
18.25,70.75,2023,267,5.74,,11.15863142,,,,
18.25,71.25,2023,267,4.96,,9.642301711,,,,
18.25,71.75,2023,267,4.4,,8.553654743,,,,
18.25,72.25,2023,267,4.37,,8.49533437,,,,
18.25,72.75,2023,267,4.53,,8.806376361,,,,
18.25,73.25,2023,267,4.82,,9.370139969,,,,
18.75,69.25,2023,267,6.92,,13.4525661,,,,
18.75,69.75,2023,267,6.67,,12.96656299,,,,
18.75,70.25,2023,267,6.29,,12.22783826,,,,
18.75,70.75,2023,267,5.78,,11.23639191,,,,
18.75,71.25,2023,267,5.11,,9.933903577,,,,
18.75,71.75,2023,267,4.62,,8.981337481,,,,
18.75,72.25,2023,267,4.69,,9.117418351,,,,
18.75,72.75,2023,267,4.71,,9.1562986,,,,
18.75,73.25,2023,267,4.72,,9.175738725,,,,
19.25,69.25,2023,267,7.01,,13.62752722,,,,
19.25,69.75,2023,267,6.66,,12.94712286,,,,
19.25,70.25,2023,267,6.25,,12.15007776,,,,
19.25,70.75,2023,267,5.8,,11.27527216,,,,
19.25,71.25,2023,267,5.3,,10.30326594,,,,
19.25,71.75,2023,267,4.95,,9.622861586,,,,
19.25,72.25,2023,267,5.09,,9.895023328,,,,
19.25,72.75,2023,267,5.06,,9.836702955,,,,
19.25,73.25,2023,267,4.92,,9.564541213,,,,
19.75,69.25,2023,267,6.64,,12.90824261,,,,
19.75,69.75,2023,267,6.38,,12.40279938,,,,
19.75,70.25,2023,267,6.11,,11.87791602,,,,
19.75,70.75,2023,267,5.81,,11.29471229,,,,
19.75,71.25,2023,267,5.45,,10.59486781,,,,
19.75,71.75,2023,267,5.2,,10.1088647,,,,
19.75,72.25,2023,267,5.18,,10.06998445,,,,
19.75,72.75,2023,267,5.04,,9.797822706,,,,
19.75,73.25,2023,267,4.91,,9.545101089,,,,
11.25,69.25,2023,268,4.97,,9.661741835,,,,
11.25,69.75,2023,268,5.15,,10.01166407,,,,
11.25,70.25,2023,268,5.2,,10.1088647,,,,
11.25,70.75,2023,268,5.04,,9.797822706,,,,
11.25,71.25,2023,268,4.72,,9.175738725,,,,
11.25,71.75,2023,268,4.4,,8.553654743,,,,
11.25,72.25,2023,268,4.2,,8.164852255,,,,
11.25,72.75,2023,268,4.1,,7.970451011,,,,
11.25,73.25,2023,268,4.15,,8.067651633,,,,
11.75,69.25,2023,268,5.32,,10.34214619,,,,
11.75,69.75,2023,268,5.48,,10.65318818,,,,
11.75,70.25,2023,268,5.52,,10.73094868,,,,
11.75,70.75,2023,268,5.37,,10.43934681,,,,
11.75,71.25,2023,268,5.02,,9.758942457,,,,
11.75,71.75,2023,268,4.71,,9.1562986,,,,
11.75,72.25,2023,268,4.45,,8.650855365,,,,
11.75,72.75,2023,268,4.26,,8.281493002,,,,
11.75,73.25,2023,268,4.25,,8.262052877,,,,
12.25,69.25,2023,268,5.64,,10.96423017,,,,
12.25,69.75,2023,268,5.73,,11.13919129,,,,
12.25,70.25,2023,268,5.75,,11.17807154,,,,
12.25,70.75,2023,268,5.64,,10.96423017,,,,
12.25,71.25,2023,268,5.36,,10.41990669,,,,
12.25,71.75,2023,268,5.05,,9.81726283,,,,
12.25,72.25,2023,268,4.71,,9.1562986,,,,
12.25,72.75,2023,268,4.44,,8.631415241,,,,
12.25,73.25,2023,268,4.32,,8.398133748,,,,
12.75,69.25,2023,268,5.88,,11.43079316,,,,
12.75,69.75,2023,268,5.94,,11.5474339,,,,
12.75,70.25,2023,268,5.95,,11.56687403,,,,
12.75,70.75,2023,268,5.89,,11.45023328,,,,
12.75,71.25,2023,268,5.7,,11.08087092,,,,
12.75,71.75,2023,268,5.34,,10.38102644,10.89671045,Oct-06,nil,13.23872473
12.75,72.25,2023,268,4.9,,9.525660964,,,,
12.75,72.75,2023,268,4.57,,8.884136858,,,,
12.75,73.25,2023,268,4.39,,8.534214619,,,,
13.25,69.25,2023,268,6.07,,11.80015552,,,,
13.25,69.75,2023,268,6.12,,11.89735614,,,,
13.25,70.25,2023,268,6.13,,11.91679627,,,,
13.25,70.75,2023,268,6.09,,11.83903577,,,,
13.25,71.25,2023,268,5.92,,11.50855365,,,,
13.25,71.75,2023,268,5.5,,10.69206843,,,,
13.25,72.25,2023,268,5,,9.720062208,,,,
13.25,72.75,2023,268,4.67,,9.078538103,,,,
13.25,73.25,2023,268,4.51,,8.767496112,,,,
13.75,69.25,2023,268,6.25,,12.15007776,,,,
13.75,69.75,2023,268,6.28,,12.20839813,,,,
13.75,70.25,2023,268,6.27,,12.18895801,,,,
13.75,70.75,2023,268,6.21,,12.07231726,,,,
