-BEGIN HEADER-,,,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Daily Data ,,,,,,,,,,
Dates (month/day/year): 07/01/2023 through 07/31/2023 ,,,,,,,,,,
Location: Regional ,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,
Parameter(s): ,,,,,,,,,,
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) ,,,,,,,,,,
-END HEADER-,,,,,,,,,,
LAT,LON,YEAR,DOY,WS10M_MAX,,knots,avg ,date,T,max
16.25,72.75,2023,190,8.61,,16.73794712,,,,
16.25,73.25,2023,190,7.82,,15.20217729,,,,
16.75,69.75,2023,190,10.55,,20.50933126,,,,
16.75,70.25,2023,190,10.4,,20.21772939,,,,
16.75,70.75,2023,190,10.26,,19.94556765,,,,
16.75,71.25,2023,190,10.12,,19.67340591,,,,
16.75,71.75,2023,190,9.72,,18.89580093,,,,
16.75,72.25,2023,190,9.37,,18.21539658,,,,
16.75,72.75,2023,190,8.64,,16.7962675,,,,
16.75,73.25,2023,190,7.79,,15.14385692,,,,
17.25,69.75,2023,190,10.63,,20.66485226,,,,
17.25,70.25,2023,190,10.5,,20.41213064,,,,
17.25,70.75,2023,190,10.37,,20.15940902,,,,
17.25,71.25,2023,190,10.24,,19.9066874,,,,
17.25,71.75,2023,190,9.83,,19.1096423,,,,
17.25,72.25,2023,190,9.54,,18.54587869,,,,
17.25,72.75,2023,190,8.87,,17.24339036,,,,
17.25,73.25,2023,190,8.13,,15.80482115,,,,
17.75,69.75,2023,190,10.66,,20.72317263,,,,
17.75,70.25,2023,190,10.53,,20.47045101,,,,
17.75,70.75,2023,190,10.39,,20.19828927,,,,
17.75,71.25,2023,190,10.26,,19.94556765,,,,
17.75,71.75,2023,190,10.02,,19.47900467,,,,
17.75,72.25,2023,190,9.72,,18.89580093,,,,
17.75,72.75,2023,190,9.15,,17.78771384,,,,
17.75,73.25,2023,190,8.71,,16.93234837,,,,
18.25,69.75,2023,190,10.68,,20.76205288,,,,
18.25,70.25,2023,190,10.64,,20.68429238,,,,
18.25,70.75,2023,190,10.56,,20.52877138,,,,
18.25,71.25,2023,190,10.46,,20.33437014,,,,
18.25,71.75,2023,190,10.34,,20.10108865,,,,
18.25,72.25,2023,190,10.01,,19.45956454,,,,
18.25,72.75,2023,190,9.54,,18.54587869,,,,
18.25,73.25,2023,190,9.32,,18.11819596,,,,
18.75,69.75,2023,190,10.65,,20.7037325,,,,
18.75,70.25,2023,190,10.75,,20.89813375,,,,
18.75,70.75,2023,190,10.78,,20.95645412,,,,
18.75,71.25,2023,190,10.8,,20.99533437,,,,
18.75,71.75,2023,190,10.7,,20.80093313,,,,
18.75,72.25,2023,190,10.42,,20.25660964,,,,
18.75,72.75,2023,190,9.92,,19.28460342,,,,
18.75,73.25,2023,190,9.6,,18.66251944,,,,
19.25,69.75,2023,190,10.45,,20.31493002,,,,
19.25,70.25,2023,190,10.7,,20.80093313,,,,
19.25,70.75,2023,190,10.9,,21.18973561,,,,
19.25,71.25,2023,190,11.06,,21.5007776,,,,
19.25,71.75,2023,190,11.04,,21.46189736,,,,
19.25,72.25,2023,190,10.79,,20.97589425,,,,
19.25,72.75,2023,190,10.18,,19.79004666,,,,
19.25,73.25,2023,190,9.7,,18.85692068,,,,
12.75,69.75,2023,191,6.79,,13.19984448,13.82192846,Jul-10,-,17.53499222
12.75,70.25,2023,191,6.53,,12.69440124,,,,
12.75,70.75,2023,191,6.32,,12.28615863,,,,
12.75,71.25,2023,191,6.07,,11.80015552,,,,
12.75,71.75,2023,191,5.85,,11.37247278,,,,
12.75,72.25,2023,191,5.69,,11.06143079,,,,
12.75,72.75,2023,191,5.5,,10.69206843,,,,
12.75,73.25,2023,191,5.19,,10.08942457,,,,
13.25,69.75,2023,191,6.76,,13.14152411,,,,
13.25,70.25,2023,191,6.51,,12.655521,,,,
13.25,70.75,2023,191,6.29,,12.22783826,,,,
13.25,71.25,2023,191,6.07,,11.80015552,,,,
13.25,71.75,2023,191,5.96,,11.58631415,,,,
13.25,72.25,2023,191,5.83,,11.33359253,,,,
13.25,72.75,2023,191,5.64,,10.96423017,,,,
13.25,73.25,2023,191,5.3,,10.30326594,,,,
13.75,69.75,2023,191,6.84,,13.2970451,,,,
13.75,70.25,2023,191,6.62,,12.86936236,,,,
13.75,70.75,2023,191,6.41,,12.46111975,,,,
13.75,71.25,2023,191,6.25,,12.15007776,,,,
13.75,71.75,2023,191,6.22,,12.09175739,,,,
13.75,72.25,2023,191,6.1,,11.85847589,,,,
13.75,72.75,2023,191,5.84,,11.35303266,,,,
13.75,73.25,2023,191,5.42,,10.53654743,,,,
14.25,69.75,2023,191,7.09,,13.78304821,,,,
14.25,70.25,2023,191,6.9,,13.41368585,,,,
14.25,70.75,2023,191,6.69,,13.00544323,,,,
14.25,71.25,2023,191,6.48,,12.59720062,,,,
14.25,71.75,2023,191,6.4,,12.44167963,,,,
14.25,72.25,2023,191,6.26,,12.16951788,,,,
14.25,72.75,2023,191,5.95,,11.56687403,,,,
14.25,73.25,2023,191,5.51,,10.71150855,,,,
14.75,69.75,2023,191,7.28,,14.15241058,,,,
14.75,70.25,2023,191,7.15,,13.89968896,,,,
14.75,70.75,2023,191,6.97,,13.54976672,,,,
14.75,71.25,2023,191,6.68,,12.98600311,,,,
14.75,71.75,2023,191,6.45,,12.53888025,,,,
14.75,72.25,2023,191,6.27,,12.18895801,,,,
14.75,72.75,2023,191,5.99,,11.64463453,,,,
14.75,73.25,2023,191,5.61,,10.9059098,,,,
15.25,69.75,2023,191,7.34,,14.26905132,,,,
15.25,70.25,2023,191,7.25,,14.0940902,,,,
15.25,70.75,2023,191,7.09,,13.78304821,,,,
15.25,71.25,2023,191,6.83,,13.27760498,,,,
15.25,71.75,2023,191,6.53,,12.69440124,,,,
15.25,72.25,2023,191,6.29,,12.22783826,,,,
15.25,72.75,2023,191,6.09,,11.83903577,,,,
15.25,73.25,2023,191,5.83,,11.33359253,,,,
15.75,69.75,2023,191,7.4,,14.38569207,,,,
15.75,70.25,2023,191,7.32,,14.23017107,,,,
15.75,70.75,2023,191,7.18,,13.95800933,,,,
15.75,71.25,2023,191,6.95,,13.51088647,,,,
15.75,71.75,2023,191,6.68,,12.98600311,,,,
15.75,72.25,2023,191,6.42,,12.48055988,,,,
15.75,72.75,2023,191,6.27,,12.18895801,,,,
15.75,73.25,2023,191,6.16,,11.97511664,,,,
16.25,69.75,2023,191,7.59,,14.75505443,,,,
16.25,70.25,2023,191,7.55,,14.67729393,,,,
16.25,70.75,2023,191,7.41,,14.40513219,,,,
16.25,71.25,2023,191,7.17,,13.93856921,,,,
16.25,71.75,2023,191,6.89,,13.39424572,,,,
16.25,72.25,2023,191,6.68,,12.98600311,,,,
16.25,72.75,2023,191,6.51,,12.655521,,,,
16.25,73.25,2023,191,6.43,,12.5,,,,
16.75,69.75,2023,191,7.84,,15.24105754,,,,
16.75,70.25,2023,191,7.82,,15.20217729,,,,
16.75,70.75,2023,191,7.7,,14.9688958,,,,
16.75,71.25,2023,191,7.5,,14.58009331,,,,
16.75,71.75,2023,191,7.2,,13.99688958,,,,
16.75,72.25,2023,191,7.06,,13.72472784,,,,
16.75,72.75,2023,191,6.8,,13.2192846,,,,
16.75,73.25,2023,191,6.59,,12.81104199,,,,
17.25,69.75,2023,191,8.03,,15.61041991,,,,
17.25,70.25,2023,191,8.01,,15.57153966,,,,
17.25,70.75,2023,191,7.93,,15.41601866,,,,
17.25,71.25,2023,191,7.8,,15.16329705,,,,
17.25,71.75,2023,191,7.53,,14.63841369,,,,
17.25,72.25,2023,191,7.39,,14.36625194,,,,
17.25,72.75,2023,191,7.05,,13.70528771,,,,
17.25,73.25,2023,191,6.78,,13.18040435,,,,
17.75,69.75,2023,191,8.19,,15.9214619,,,,
17.75,70.25,2023,191,8.16,,15.86314152,,,,
17.75,70.75,2023,191,8.11,,15.7659409,,,,
17.75,71.25,2023,191,8.03,,15.61041991,,,,
17.75,71.75,2023,191,7.8,,15.16329705,,,,
17.75,72.25,2023,191,7.63,,14.83281493,,,,
17.75,72.75,2023,191,7.3,,14.19129082,,,,
17.75,73.25,2023,191,7.13,,13.86080871,,,,
18.25,69.75,2023,191,8.38,,16.29082426,,,,
18.25,70.25,2023,191,8.35,,16.23250389,,,,
18.25,70.75,2023,191,8.35,,16.23250389,,,,
18.25,71.25,2023,191,8.3,,16.13530327,,,,
18.25,71.75,2023,191,8.12,,15.78538103,,,,
18.25,72.25,2023,191,7.96,,15.47433904,,,,
18.25,72.75,2023,191,7.64,,14.85225505,,,,
18.25,73.25,2023,191,7.54,,14.65785381,,,,
18.75,69.75,2023,191,8.62,,16.75738725,,,,
18.75,70.25,2023,191,8.6,,16.718507,,,,
18.75,70.75,2023,191,8.62,,16.75738725,,,,
18.75,71.25,2023,191,8.64,,16.7962675,,,,
18.75,71.75,2023,191,8.56,,16.6407465,,,,
18.75,72.25,2023,191,8.4,,16.32970451,,,,
18.75,72.75,2023,191,8.01,,15.57153966,,,,
18.75,73.25,2023,191,7.84,,15.24105754,,,,
19.25,69.75,2023,191,8.77,,17.04898911,,,,
19.25,70.25,2023,191,8.79,,17.08786936,,,,
19.25,70.75,2023,191,8.86,,17.22395023,,,,
19.25,71.25,2023,191,8.99,,17.47667185,,,,
19.25,71.75,2023,191,9.02,,17.53499222,,,,
19.25,72.25,2023,191,8.74,,16.99066874,,,,
19.25,72.75,2023,191,8.24,,16.01866252,,,,
19.25,73.25,2023,191,8.06,,15.66874028,,,,
12.75,69.75,2023,192,6.58,,12.79160187,14.47085014,Jul-11,-,17.34059098
12.75,70.25,2023,192,6.61,,12.84992224,,,,
12.75,70.75,2023,192,6.76,,13.14152411,,,,
12.75,71.25,2023,192,6.96,,13.53032659,,,,
12.75,71.75,2023,192,7.12,,13.84136858,,,,
12.75,72.25,2023,192,6.91,,13.43312597,,,,
12.75,72.75,2023,192,6.64,,12.90824261,,,,
12.75,73.25,2023,192,6.42,,12.48055988,,,,
13.25,69.75,2023,192,6.91,,13.43312597,,,,
13.25,70.25,2023,192,6.91,,13.43312597,,,,
13.25,70.75,2023,192,7.03,,13.66640747,,,,
13.25,71.25,2023,192,7.17,,13.93856921,,,,
13.25,71.75,2023,192,7.3,,14.19129082,,,,
13.25,72.25,2023,192,7.14,,13.88024883,,,,
13.25,72.75,2023,192,6.89,,13.39424572,,,,
13.25,73.25,2023,192,6.62,,12.86936236,,,,
13.75,69.75,2023,192,7.21,,14.0163297,,,,
13.75,70.25,2023,192,7.14,,13.88024883,,,,
13.75,70.75,2023,192,7.12,,13.84136858,,,,
13.75,71.25,2023,192,7.14,,13.88024883,,,,
13.75,71.75,2023,192,7.16,,13.91912908,,,,
13.75,72.25,2023,192,7.03,,13.66640747,,,,
13.75,72.75,2023,192,6.84,,13.2970451,,,,
13.75,73.25,2023,192,6.6,,12.83048212,,,,
14.25,69.75,2023,192,7.53,,14.63841369,,,,
14.25,70.25,2023,192,7.42,,14.42457232,,,,
14.25,70.75,2023,192,7.34,,14.26905132,,,,
14.25,71.25,2023,192,7.25,,14.0940902,,,,
14.25,71.75,2023,192,7.13,,13.86080871,,,,
14.25,72.25,2023,192,6.97,,13.54976672,,,,
14.25,72.75,2023,192,6.78,,13.18040435,,,,
14.25,73.25,2023,192,6.52,,12.67496112,,,,
14.75,69.75,2023,192,7.89,,15.33825816,,,,
14.75,70.25,2023,192,7.76,,15.08553655,,,,
14.75,70.75,2023,192,7.63,,14.83281493,,,,
14.75,71.25,2023,192,7.42,,14.42457232,,,,
14.75,71.75,2023,192,7.23,,14.05520995,,,,
14.75,72.25,2023,192,7.02,,13.64696734,,,,
14.75,72.75,2023,192,6.73,,13.08320373,,,,
14.75,73.25,2023,192,6.36,,12.36391913,,,,
15.25,69.75,2023,192,8.25,,16.03810264,,,,
15.25,70.25,2023,192,8.11,,15.7659409,,,,
15.25,70.75,2023,192,7.88,,15.31881804,,,,
15.25,71.25,2023,192,7.48,,14.54121306,,,,
15.25,71.75,2023,192,7.32,,14.23017107,,,,
15.25,72.25,2023,192,7.06,,13.72472784,,,,
15.25,72.75,2023,192,6.72,,13.06376361,,,,
15.25,73.25,2023,192,6.29,,12.22783826,,,,
15.75,69.75,2023,192,8.37,,16.27138414,,,,
15.75,70.25,2023,192,8.22,,15.97978227,,,,
15.75,70.75,2023,192,8,,15.55209953,,,,
15.75,71.25,2023,192,7.62,,14.81337481,,,,
15.75,71.75,2023,192,7.41,,14.40513219,,,,
15.75,72.25,2023,192,7.12,,13.84136858,,,,
15.75,72.75,2023,192,6.73,,13.08320373,,,,
15.75,73.25,2023,192,6.26,,12.16951788,,,,
16.25,69.75,2023,192,8.34,,16.21306376,,,,
16.25,70.25,2023,192,8.17,,15.88258165,,,,
16.25,70.75,2023,192,8.02,,15.59097978,,,,
16.25,71.25,2023,192,7.73,,15.02721617,,,,
16.25,71.75,2023,192,7.49,,14.56065319,,,,
16.25,72.25,2023,192,7.2,,13.99688958,,,,
16.25,72.75,2023,192,6.72,,13.06376361,,,,
16.25,73.25,2023,192,6.2,,12.05287714,,,,
16.75,69.75,2023,192,8.41,,16.34914463,,,,
16.75,70.25,2023,192,8.28,,16.09642302,,,,
16.75,70.75,2023,192,8.16,,15.86314152,,,,
16.75,71.25,2023,192,7.87,,15.29937792,,,,
16.75,71.75,2023,192,7.51,,14.59953344,,,,
16.75,72.25,2023,192,7.18,,13.95800933,,,,
16.75,72.75,2023,192,6.65,,12.92768274,,,,
16.75,73.25,2023,192,6.19,,12.03343701,,,,
17.25,69.75,2023,192,8.55,,16.62130638,,,,
17.25,70.25,2023,192,8.41,,16.34914463,,,,
17.25,70.75,2023,192,8.27,,16.07698289,,,,
17.25,71.25,2023,192,7.95,,15.45489891,,,,
17.25,71.75,2023,192,7.48,,14.54121306,,,,
17.25,72.25,2023,192,7.12,,13.84136858,,,,
17.25,72.75,2023,192,6.64,,12.90824261,,,,
17.25,73.25,2023,192,6.34,,12.32503888,,,,
17.75,69.75,2023,192,8.64,,16.7962675,,,,
17.75,70.25,2023,192,8.44,,16.40746501,,,,
17.75,70.75,2023,192,8.28,,16.09642302,,,,
17.75,71.25,2023,192,7.96,,15.47433904,,,,
17.75,71.75,2023,192,7.47,,14.52177294,,,,
17.75,72.25,2023,192,7.13,,13.86080871,,,,
17.75,72.75,2023,192,6.79,,13.19984448,,,,
17.75,73.25,2023,192,6.74,,13.10264386,,,,
18.25,69.75,2023,192,8.73,,16.97122862,,,,
18.25,70.25,2023,192,8.5,,16.52410575,,,,
18.25,70.75,2023,192,8.29,,16.11586314,,,,
18.25,71.25,2023,192,7.96,,15.47433904,,,,
18.25,71.75,2023,192,7.52,,14.61897356,,,,
18.25,72.25,2023,192,7.25,,14.0940902,,,,
18.25,72.75,2023,192,7.04,,13.68584759,,,,
18.25,73.25,2023,192,7.2,,13.99688958,,,,
18.75,69.75,2023,192,8.85,,17.20451011,,,,
18.75,70.25,2023,192,8.59,,16.69906687,,,,
18.75,70.75,2023,192,8.27,,16.07698289,,,,
18.75,71.25,2023,192,8,,15.55209953,,,,
18.75,71.75,2023,192,7.66,,14.8911353,,,,
18.75,72.25,2023,192,7.49,,14.56065319,,,,
18.75,72.75,2023,192,7.35,,14.28849145,,,,
18.75,73.25,2023,192,7.51,,14.59953344,,,,
19.25,69.75,2023,192,8.92,,17.34059098,,,,
19.25,70.25,2023,192,8.71,,16.93234837,,,,
19.25,70.75,2023,192,8.37,,16.27138414,,,,
19.25,71.25,2023,192,8.09,,15.72706065,,,,
19.25,71.75,2023,192,7.85,,15.26049767,,,,
19.25,72.25,2023,192,7.74,,15.0466563,,,,
19.25,72.75,2023,192,7.6,,14.77449456,,,,
19.25,73.25,2023,192,7.7,,14.9688958,,,,
12.75,69.75,2023,193,7.6,,14.77449456,14.799489,Jul-12,-,17.96267496
12.75,70.25,2023,193,7.28,,14.15241058,,,,
12.75,70.75,2023,193,7.15,,13.89968896,,,,
12.75,71.25,2023,193,7.66,,14.8911353,,,,
12.75,71.75,2023,193,7.76,,15.08553655,,,,
12.75,72.25,2023,193,7.81,,15.18273717,,,,
12.75,72.75,2023,193,7.49,,14.56065319,,,,
12.75,73.25,2023,193,6.8,,13.2192846,,,,
13.25,69.75,2023,193,7.85,,15.26049767,,,,
13.25,70.25,2023,193,7.46,,14.50233281,,,,
13.25,70.75,2023,193,7.18,,13.95800933,,,,
13.25,71.25,2023,193,7.43,,14.44401244,,,,
13.25,71.75,2023,193,7.53,,14.63841369,,,,
13.25,72.25,2023,193,7.69,,14.94945568,,,,
13.25,72.75,2023,193,7.48,,14.54121306,,,,
13.25,73.25,2023,193,6.87,,13.35536547,,,,
13.75,69.75,2023,193,8.16,,15.86314152,,,,
13.75,70.25,2023,193,7.78,,15.1244168,,,,
13.75,70.75,2023,193,7.48,,14.54121306,,,,
13.75,71.25,2023,193,7.3,,14.19129082,,,,
13.75,71.75,2023,193,7.24,,14.07465008,,,,
13.75,72.25,2023,193,7.34,,14.26905132,,,,
13.75,72.75,2023,193,7.24,,14.07465008,,,,
13.75,73.25,2023,193,6.83,,13.27760498,,,,
14.25,69.75,2023,193,8.49,,16.50466563,,,,
14.25,70.25,2023,193,8.14,,15.82426128,,,,
14.25,70.75,2023,193,7.88,,15.31881804,,,,
14.25,71.25,2023,193,7.43,,14.44401244,,,,
14.25,71.75,2023,193,7.13,,13.86080871,,,,
14.25,72.25,2023,193,7.12,,13.84136858,,,,
14.25,72.75,2023,193,7.06,,13.72472784,,,,
14.25,73.25,2023,193,6.78,,13.18040435,,,,
14.75,69.75,2023,193,8.73,,16.97122862,,,,
14.75,70.25,2023,193,8.41,,16.34914463,,,,
14.75,70.75,2023,193,8.13,,15.80482115,,,,
14.75,71.25,2023,193,7.62,,14.81337481,,,,
14.75,71.75,2023,193,7.23,,14.05520995,,,,
14.75,72.25,2023,193,7.16,,13.91912908,,,,
14.75,72.75,2023,193,7.07,,13.74416796,,,,
14.75,73.25,2023,193,6.75,,13.12208398,,,,
15.25,69.75,2023,193,8.85,,17.20451011,,,,
15.25,70.25,2023,193,8.59,,16.69906687,,,,
15.25,70.75,2023,193,8.25,,16.03810264,,,,
15.25,71.25,2023,193,7.79,,15.14385692,,,,
15.25,71.75,2023,193,7.5,,14.58009331,,,,
15.25,72.25,2023,193,7.39,,14.36625194,,,,
15.25,72.75,2023,193,7.2,,13.99688958,,,,
15.25,73.25,2023,193,6.75,,13.12208398,,,,
15.75,69.75,2023,193,8.96,,17.41835148,,,,
15.75,70.25,2023,193,8.74,,16.99066874,,,,
15.75,70.75,2023,193,8.4,,16.32970451,,,,
15.75,71.25,2023,193,8,,15.55209953,,,,
15.75,71.75,2023,193,7.82,,15.20217729,,,,
15.75,72.25,2023,193,7.65,,14.87169518,,,,
15.75,72.75,2023,193,7.22,,14.03576983,,,,
15.75,73.25,2023,193,6.59,,12.81104199,,,,
16.25,69.75,2023,193,9.06,,17.61275272,,,,
16.25,70.25,2023,193,8.82,,17.14618974,,,,
16.25,70.75,2023,193,8.52,,16.562986,,,,
16.25,71.25,2023,193,8.19,,15.9214619,,,,
16.25,71.75,2023,193,7.96,,15.47433904,,,,
16.25,72.25,2023,193,7.65,,14.87169518,,,,
16.25,72.75,2023,193,6.96,,13.53032659,,,,
16.25,73.25,2023,193,6.19,,12.03343701,,,,
16.75,69.75,2023,193,9.17,,17.82659409,,,,
16.75,70.25,2023,193,8.76,,17.02954899,,,,
16.75,70.75,2023,193,8.42,,16.36858476,,,,
16.75,71.25,2023,193,8.18,,15.90202177,,,,
16.75,71.75,2023,193,7.82,,15.20217729,,,,
16.75,72.25,2023,193,7.35,,14.28849145,,,,
16.75,72.75,2023,193,6.58,,12.79160187,,,,
16.75,73.25,2023,193,5.98,,11.6251944,,,,
17.25,69.75,2023,193,9.24,,17.96267496,,,,
17.25,70.25,2023,193,8.68,,16.87402799,,,,
17.25,70.75,2023,193,8.3,,16.13530327,,,,
17.25,71.25,2023,193,8.1,,15.74650078,,,,
17.25,71.75,2023,193,7.65,,14.87169518,,,,
17.25,72.25,2023,193,7.12,,13.84136858,,,,
17.25,72.75,2023,193,6.38,,12.40279938,,,,
17.25,73.25,2023,193,5.93,,11.52799378,,,,
17.75,69.75,2023,193,9.14,,17.76827372,,,,
17.75,70.25,2023,193,8.67,,16.85458787,,,,
17.75,70.75,2023,193,8.45,,16.42690513,,,,
17.75,71.25,2023,193,8.18,,15.90202177,,,,
17.75,71.75,2023,193,7.54,,14.65785381,,,,
17.75,72.25,2023,193,7.05,,13.70528771,,,,
17.75,72.75,2023,193,6.29,,12.22783826,,,,
17.75,73.25,2023,193,5.74,,11.15863142,,,,
18.25,69.75,2023,193,9.07,,17.63219285,,,,
18.25,70.25,2023,193,8.77,,17.04898911,,,,
18.25,70.75,2023,193,8.62,,16.75738725,,,,
18.25,71.25,2023,193,8.19,,15.9214619,,,,
18.25,71.75,2023,193,7.35,,14.28849145,,,,
18.25,72.25,2023,193,6.92,,13.4525661,,,,
18.25,72.75,2023,193,6.2,,12.05287714,,,,
18.25,73.25,2023,193,5.6,,10.88646967,,,,
18.75,69.75,2023,193,8.88,,17.26283048,,,,
18.75,70.25,2023,193,8.67,,16.85458787,,,,
18.75,70.75,2023,193,8.39,,16.31026439,,,,
18.75,71.25,2023,193,7.85,,15.26049767,,,,
18.75,71.75,2023,193,7.25,,14.0940902,,,,
18.75,72.25,2023,193,6.89,,13.39424572,,,,
18.75,72.75,2023,193,6.27,,12.18895801,,,,
18.75,73.25,2023,193,5.75,,11.17807154,,,,
19.25,69.75,2023,193,8.39,,16.31026439,,,,
19.25,70.25,2023,193,8.15,,15.8437014,,,,
19.25,70.75,2023,193,7.88,,15.31881804,,,,
19.25,71.25,2023,193,7.5,,14.58009331,,,,
19.25,71.75,2023,193,7.33,,14.2496112,,,,
19.25,72.25,2023,193,6.98,,13.56920684,,,,
19.25,72.75,2023,193,6.39,,12.4222395,,,,
19.25,73.25,2023,193,6.04,,11.74183515,,,,
12.75,69.75,2023,194,6.75,,13.12208398,17.04291407,Jul-13,-,22.12286159
12.75,70.25,2023,194,6.7,,13.02488336,,,,
12.75,70.75,2023,194,6.85,,13.31648523,,,,
12.75,71.25,2023,194,6.77,,13.16096423,,,,
12.75,71.75,2023,194,6.59,,12.81104199,,,,
12.75,72.25,2023,194,6.58,,12.79160187,,,,
12.75,72.75,2023,194,6.74,,13.10264386,,,,
12.75,73.25,2023,194,6.94,,13.49144635,,,,
13.25,69.75,2023,194,7.36,,14.30793157,,,,
13.25,70.25,2023,194,7.16,,13.91912908,,,,
13.25,70.75,2023,194,7.15,,13.89968896,,,,
13.25,71.25,2023,194,7.16,,13.91912908,,,,
13.25,71.75,2023,194,7.25,,14.0940902,,,,
13.25,72.25,2023,194,7.39,,14.36625194,,,,
13.25,72.75,2023,194,7.47,,14.52177294,,,,
13.25,73.25,2023,194,7.41,,14.40513219,,,,
13.75,69.75,2023,194,7.95,,15.45489891,,,,
13.75,70.25,2023,194,7.7,,14.9688958,,,,
13.75,70.75,2023,194,7.59,,14.75505443,,,,
13.75,71.25,2023,194,7.8,,15.16329705,,,,
13.75,71.75,2023,194,8.29,,16.11586314,,,,
13.75,72.25,2023,194,8.5,,16.52410575,,,,
13.75,72.75,2023,194,8.39,,16.31026439,,,,
13.75,73.25,2023,194,8,,15.55209953,,,,
14.25,69.75,2023,194,8.47,,16.46578538,,,,
14.25,70.25,2023,194,8.18,,15.90202177,,,,
14.25,70.75,2023,194,7.99,,15.53265941,,,,
14.25,71.25,2023,194,8.21,,15.96034215,,,,
14.25,71.75,2023,194,8.81,,17.12674961,,,,
14.25,72.25,2023,194,9.08,,17.65163297,,,,
14.25,72.75,2023,194,8.95,,17.39891135,,,,
14.25,73.25,2023,194,8.54,,16.60186625,,,,
14.75,69.75,2023,194,8.87,,17.24339036,,,,
14.75,70.25,2023,194,8.57,,16.66018663,,,,
14.75,70.75,2023,194,8.35,,16.23250389,,,,
14.75,71.25,2023,194,8.45,,16.42690513,,,,
14.75,71.75,2023,194,9.01,,17.5155521,,,,
14.75,72.25,2023,194,9.35,,18.17651633,,,,
14.75,72.75,2023,194,9.45,,18.37091757,,,,
14.75,73.25,2023,194,9.17,,17.82659409,,,,
15.25,69.75,2023,194,9.2,,17.88491446,,,,
15.25,70.25,2023,194,8.94,,17.37947123,,,,
15.25,70.75,2023,194,8.79,,17.08786936,,,,
15.25,71.25,2023,194,9.01,,17.5155521,,,,
15.25,71.75,2023,194,9.64,,18.74027994,,,,
15.25,72.25,2023,194,10.02,,19.47900467,,,,
15.25,72.75,2023,194,10.18,,19.79004666,,,,
15.25,73.25,2023,194,9.75,,18.95412131,,,,
15.75,69.75,2023,194,9.58,,18.62363919,,,,
15.75,70.25,2023,194,9.41,,18.29315708,,,,
15.75,70.75,2023,194,9.52,,18.50699844,,,,
15.75,71.25,2023,194,10.13,,19.69284603,,,,
15.75,71.75,2023,194,10.75,,20.89813375,,,,
15.75,72.25,2023,194,10.99,,21.36469673,,,,
15.75,72.75,2023,194,10.83,,21.05365474,,,,
15.75,73.25,2023,194,9.89,,19.22628305,,,,
16.25,69.75,2023,194,9.98,,19.40124417,,,,
16.25,70.25,2023,194,9.98,,19.40124417,,,,
16.25,70.75,2023,194,10.31,,20.04276827,,,,
16.25,71.25,2023,194,11,,21.38413686,,,,
16.25,71.75,2023,194,11.33,,22.02566096,,,,
16.25,72.25,2023,194,11.38,,22.12286159,,,,
16.25,72.75,2023,194,10.78,,20.95645412,,,,
16.25,73.25,2023,194,9.39,,18.25427683,,,,
16.75,69.75,2023,194,10.24,,19.9066874,,,,
16.75,70.25,2023,194,10.34,,20.10108865,,,,
16.75,70.75,2023,194,10.63,,20.66485226,,,,
16.75,71.25,2023,194,10.99,,21.36469673,,,,
16.75,71.75,2023,194,11.03,,21.44245723,,,,
16.75,72.25,2023,194,10.89,,21.17029549,,,,
16.75,72.75,2023,194,9.92,,19.28460342,,,,
16.75,73.25,2023,194,8.36,,16.25194401,,,,
17.25,69.75,2023,194,10.25,,19.92612753,,,,
17.25,70.25,2023,194,10.34,,20.10108865,,,,
17.25,70.75,2023,194,10.47,,20.35381026,,,,
17.25,71.25,2023,194,10.58,,20.56765163,,,,
17.25,71.75,2023,194,10.4,,20.21772939,,,,
17.25,72.25,2023,194,10,,19.44012442,,,,
17.25,72.75,2023,194,8.66,,16.83514774,,,,
17.25,73.25,2023,194,6.96,,13.53032659,,,,
17.75,69.75,2023,194,10.11,,19.65396579,,,,
17.75,70.25,2023,194,10.14,,19.71228616,,,,
17.75,70.75,2023,194,10.14,,19.71228616,,,,
17.75,71.25,2023,194,10.05,,19.53732504,,,,
17.75,71.75,2023,194,9.61,,18.68195956,,,,
17.75,72.25,2023,194,9.04,,17.57387247,,,,
17.75,72.75,2023,194,7.41,,14.40513219,,,,
17.75,73.25,2023,194,5.6,,10.88646967,,,,
18.25,69.75,2023,194,9.88,,19.20684292,,,,
18.25,70.25,2023,194,9.86,,19.16796267,,,,
18.25,70.75,2023,194,9.75,,18.95412131,,,,
18.25,71.25,2023,194,9.49,,18.44867807,,,,
18.25,71.75,2023,194,8.87,,17.24339036,,,,
18.25,72.25,2023,194,8.26,,16.05754277,,,,
18.25,72.75,2023,194,6.63,,12.88880249,,,,
18.25,73.25,2023,194,4.97,,9.661741835,,,,
18.75,69.75,2023,194,9.52,,18.50699844,,,,
18.75,70.25,2023,194,9.41,,18.29315708,,,,
18.75,70.75,2023,194,9.22,,17.92379471,,,,
18.75,71.25,2023,194,8.9,,17.30171073,,,,
