-BEGIN HEADER-,,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Daily Data,,,,,,,,,
Dates (month/day/year): 01/01/2024 through 02/29/2024,,,,,,,,,
Location: Regional,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,,,,,,
Parameter(s):,,,,,,,,,
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s),,,,,,,,,
-END HEADER-,,,,,,,,,
LAT,LON,YEAR,DOY,WS10M_MAX,knots,avg,date,T,max
15.25,71.25,2024,36,5.72,11.11975117,,,,
15.25,71.75,2024,36,5.66,11.00311042,,,,
15.25,72.25,2024,36,5.7,11.08087092,,,,
15.25,72.75,2024,36,5.85,11.37247278,,,,
15.25,73.25,2024,36,5.94,11.5474339,,,,
15.75,67.75,2024,36,5.21,10.12830482,,,,
15.75,68.25,2024,36,5.29,10.28382582,,,,
15.75,68.75,2024,36,5.32,10.34214619,,,,
15.75,69.25,2024,36,5.44,10.57542768,,,,
15.75,69.75,2024,36,5.52,10.73094868,,,,
15.75,70.25,2024,36,5.62,10.92534992,,,,
15.75,70.75,2024,36,5.69,11.06143079,,,,
15.75,71.25,2024,36,5.62,10.92534992,,,,
15.75,71.75,2024,36,5.84,11.35303266,,,,
15.75,72.25,2024,36,6.1,11.85847589,,,,
15.75,72.75,2024,36,6.38,12.40279938,,,,
15.75,73.25,2024,36,6.37,12.38335925,,,,
16.25,67.75,2024,36,5.36,10.41990669,,,,
16.25,68.25,2024,36,5.43,10.55598756,,,,
16.25,68.75,2024,36,5.44,10.57542768,,,,
16.25,69.25,2024,36,5.52,10.73094868,,,,
16.25,69.75,2024,36,5.54,10.76982893,,,,
16.25,70.25,2024,36,5.58,10.84758942,,,,
16.25,70.75,2024,36,5.68,11.04199067,,,,
16.25,71.25,2024,36,5.75,11.17807154,,,,
16.25,71.75,2024,36,6.2,12.05287714,,,,
16.25,72.25,2024,36,6.66,12.94712286,,,,
16.25,72.75,2024,36,7.06,13.72472784,,,,
16.25,73.25,2024,36,6.75,13.12208398,,,,
16.75,67.75,2024,36,5.47,10.63374806,,,,
16.75,68.25,2024,36,5.53,10.7503888,,,,
16.75,68.75,2024,36,5.57,10.8281493,,,,
16.75,69.25,2024,36,5.6,10.88646967,,,,
16.75,69.75,2024,36,5.59,10.86702955,,,,
16.75,70.25,2024,36,5.61,10.9059098,,,,
16.75,70.75,2024,36,5.73,11.13919129,,,,
16.75,71.25,2024,36,6.02,11.7029549,,,,
16.75,71.75,2024,36,6.47,12.5777605,,,,
16.75,72.25,2024,36,7.03,13.66640747,,,,
16.75,72.75,2024,36,7.36,14.30793157,,,,
16.75,73.25,2024,36,6.71,13.04432348,,,,
17.25,67.75,2024,36,5.51,10.71150855,,,,
17.25,68.25,2024,36,5.58,10.84758942,,,,
17.25,68.75,2024,36,5.64,10.96423017,,,,
17.25,69.25,2024,36,5.66,11.00311042,,,,
17.25,69.75,2024,36,5.65,10.9836703,,,,
17.25,70.25,2024,36,5.69,11.06143079,,,,
17.25,70.75,2024,36,5.81,11.29471229,,,,
17.25,71.25,2024,36,6.08,11.81959565,,,,
17.25,71.75,2024,36,6.54,12.71384137,,,,
17.25,72.25,2024,36,7.16,13.91912908,,,,
17.25,72.75,2024,36,7.22,14.03576983,,,,
17.25,73.25,2024,36,6.21,12.07231726,,,,
17.75,67.75,2024,36,5.45,10.59486781,,,,
17.75,68.25,2024,36,5.51,10.71150855,,,,
17.75,68.75,2024,36,5.57,10.8281493,,,,
17.75,69.25,2024,36,5.59,10.86702955,,,,
17.75,69.75,2024,36,5.61,10.9059098,,,,
17.75,70.25,2024,36,5.67,11.02255054,,,,
17.75,70.75,2024,36,5.8,11.27527216,,,,
17.75,71.25,2024,36,6.01,11.68351477,,,,
17.75,71.75,2024,36,6.48,12.59720062,,,,
17.75,72.25,2024,36,7.13,13.86080871,,,,
17.75,72.75,2024,36,6.74,13.10264386,,,,
17.75,73.25,2024,36,5.22,10.14774495,,,,
18.25,67.75,2024,36,5.26,10.22550544,,,,
18.25,68.25,2024,36,5.31,10.32270607,,,,
18.25,68.75,2024,36,5.36,10.41990669,,,,
18.25,69.25,2024,36,5.45,10.59486781,,,,
18.25,69.75,2024,36,5.54,10.76982893,,,,
18.25,70.25,2024,36,5.62,10.92534992,,,,
18.25,70.75,2024,36,5.72,11.11975117,,,,
18.25,71.25,2024,36,5.84,11.35303266,,,,
18.25,71.75,2024,36,6.23,12.11119751,,,,
18.25,72.25,2024,36,6.88,13.3748056,,,,
18.25,72.75,2024,36,6.13,11.91679627,,,,
18.25,73.25,2024,36,4.25,8.262052877,,,,
18.75,67.75,2024,36,4.9,9.525660964,,,,
18.75,68.25,2024,36,4.99,9.700622084,,,,
18.75,68.75,2024,36,5.03,9.778382582,,,,
18.75,69.25,2024,36,5.25,10.20606532,,,,
18.75,69.75,2024,36,5.45,10.59486781,,,,
18.75,70.25,2024,36,5.66,11.00311042,,,,
18.75,70.75,2024,36,5.83,11.33359253,,,,
18.75,71.25,2024,36,5.86,11.39191291,,,,
18.75,71.75,2024,36,5.81,11.29471229,,,,
18.75,72.25,2024,36,6.4,12.44167963,,,,
18.75,72.75,2024,36,5.71,11.10031104,,,,
18.75,73.25,2024,36,4.05,7.873250389,,,,
19.25,67.75,2024,36,4.4,8.553654743,,,,
19.25,68.25,2024,36,4.57,8.884136858,,,,
19.25,68.75,2024,36,4.7,9.136858476,,,,
19.25,69.25,2024,36,5.08,9.875583204,,,,
19.25,69.75,2024,36,5.46,10.61430793,,,,
19.25,70.25,2024,36,5.84,11.35303266,,,,
19.25,70.75,2024,36,6.14,11.93623639,,,,
19.25,71.25,2024,36,6.18,12.01399689,,,,
19.25,71.75,2024,36,5.55,10.78926905,,,,
19.25,72.25,2024,36,5.93,11.52799378,,,,
19.25,72.75,2024,36,5.5,10.69206843,,,,
19.25,73.25,2024,36,4.37,8.49533437,,,,
10.25,67.75,2024,37,5.89,11.45023328,12.14189244,Feb-06,nil,16.15474339
10.25,68.25,2024,37,5.81,11.29471229,,,,
10.25,68.75,2024,37,5.68,11.04199067,,,,
10.25,69.25,2024,37,5.55,10.78926905,,,,
10.25,69.75,2024,37,5.37,10.43934681,,,,
10.25,70.25,2024,37,5.12,9.953343701,,,,
10.25,70.75,2024,37,4.83,9.389580093,,,,
10.25,71.25,2024,37,4.58,8.903576983,,,,
10.25,71.75,2024,37,4.34,8.437013997,,,,
10.25,72.25,2024,37,4.1,7.970451011,,,,
10.25,72.75,2024,37,3.89,7.562208398,,,,
10.25,73.25,2024,37,3.75,7.290046656,,,,
10.75,67.75,2024,37,5.8,11.27527216,,,,
10.75,68.25,2024,37,5.71,11.10031104,,,,
10.75,68.75,2024,37,5.56,10.80870918,,,,
10.75,69.25,2024,37,5.46,10.61430793,,,,
10.75,69.75,2024,37,5.32,10.34214619,,,,
10.75,70.25,2024,37,5.11,9.933903577,,,,
10.75,70.75,2024,37,4.84,9.409020218,,,,
10.75,71.25,2024,37,4.59,8.923017107,,,,
10.75,71.75,2024,37,4.37,8.49533437,,,,
10.75,72.25,2024,37,4.13,8.028771384,,,,
10.75,72.75,2024,37,3.84,7.465007776,,,,
10.75,73.25,2024,37,3.55,6.901244168,,,,
11.25,67.75,2024,37,5.73,11.13919129,,,,
11.25,68.25,2024,37,5.62,10.92534992,,,,
11.25,68.75,2024,37,5.45,10.59486781,,,,
11.25,69.25,2024,37,5.34,10.38102644,,,,
11.25,69.75,2024,37,5.25,10.20606532,,,,
11.25,70.25,2024,37,5.08,9.875583204,,,,
11.25,70.75,2024,37,4.82,9.370139969,,,,
11.25,71.25,2024,37,4.57,8.884136858,,,,
11.25,71.75,2024,37,4.41,8.573094868,,,,
11.25,72.25,2024,37,4.22,8.203732504,,,,
11.25,72.75,2024,37,3.96,7.698289269,,,,
11.25,73.25,2024,37,3.64,7.076205288,,,,
11.75,67.75,2024,37,5.65,10.9836703,,,,
11.75,68.25,2024,37,5.55,10.78926905,,,,
11.75,68.75,2024,37,5.44,10.57542768,,,,
11.75,69.25,2024,37,5.31,10.32270607,,,,
11.75,69.75,2024,37,5.21,10.12830482,,,,
11.75,70.25,2024,37,5.07,9.856143079,,,,
11.75,70.75,2024,37,4.87,9.467340591,,,,
11.75,71.25,2024,37,4.67,9.078538103,,,,
11.75,71.75,2024,37,4.59,8.923017107,,,,
11.75,72.25,2024,37,4.47,8.689735614,,,,
11.75,72.75,2024,37,4.31,8.378693624,,,,
11.75,73.25,2024,37,4.07,7.912130638,,,,
12.25,67.75,2024,37,5.57,10.8281493,,,,
12.25,68.25,2024,37,5.5,10.69206843,,,,
12.25,68.75,2024,37,5.48,10.65318818,,,,
12.25,69.25,2024,37,5.41,10.51710731,,,,
12.25,69.75,2024,37,5.32,10.34214619,,,,
12.25,70.25,2024,37,5.21,10.12830482,,,,
12.25,70.75,2024,37,5.09,9.895023328,,,,
12.25,71.25,2024,37,4.96,9.642301711,,,,
12.25,71.75,2024,37,4.91,9.545101089,,,,
12.25,72.25,2024,37,4.83,9.389580093,,,,
12.25,72.75,2024,37,4.73,9.195178849,,,,
12.25,73.25,2024,37,4.55,8.84525661,,,,
12.75,67.75,2024,37,5.45,10.59486781,,,,
12.75,68.25,2024,37,5.43,10.55598756,,,,
12.75,68.75,2024,37,5.46,10.61430793,,,,
12.75,69.25,2024,37,5.51,10.71150855,,,,
12.75,69.75,2024,37,5.49,10.6726283,,,,
12.75,70.25,2024,37,5.46,10.61430793,,,,
12.75,70.75,2024,37,5.45,10.59486781,,,,
12.75,71.25,2024,37,5.41,10.51710731,,,,
12.75,71.75,2024,37,5.36,10.41990669,,,,
12.75,72.25,2024,37,5.36,10.41990669,,,,
12.75,72.75,2024,37,5.22,10.14774495,,,,
12.75,73.25,2024,37,4.93,9.583981337,,,,
13.25,67.75,2024,37,5.53,10.7503888,,,,
13.25,68.25,2024,37,5.43,10.55598756,,,,
13.25,68.75,2024,37,5.43,10.55598756,,,,
13.25,69.25,2024,37,5.57,10.8281493,,,,
13.25,69.75,2024,37,5.69,11.06143079,,,,
13.25,70.25,2024,37,5.79,11.25583204,,,,
13.25,70.75,2024,37,5.89,11.45023328,,,,
13.25,71.25,2024,37,5.94,11.5474339,,,,
13.25,71.75,2024,37,5.95,11.56687403,,,,
13.25,72.25,2024,37,6.03,11.72239502,,,,
13.25,72.75,2024,37,5.81,11.29471229,,,,
13.25,73.25,2024,37,5.29,10.28382582,,,,
13.75,67.75,2024,37,5.85,11.37247278,,,,
13.75,68.25,2024,37,5.68,11.04199067,,,,
13.75,68.75,2024,37,5.56,10.80870918,,,,
13.75,69.25,2024,37,5.72,11.11975117,,,,
13.75,69.75,2024,37,5.94,11.5474339,,,,
13.75,70.25,2024,37,6.17,11.99455677,,,,
13.75,70.75,2024,37,6.36,12.36391913,,,,
13.75,71.25,2024,37,6.52,12.67496112,,,,
13.75,71.75,2024,37,6.6,12.83048212,,,,
13.75,72.25,2024,37,6.7,13.02488336,,,,
13.75,72.75,2024,37,6.32,12.28615863,,,,
13.75,73.25,2024,37,5.52,10.73094868,,,,
14.25,67.75,2024,37,6.19,12.03343701,,,,
14.25,68.25,2024,37,6.07,11.80015552,,,,
14.25,68.75,2024,37,5.93,11.52799378,,,,
14.25,69.25,2024,37,5.96,11.58631415,,,,
14.25,69.75,2024,37,6.18,12.01399689,,,,
14.25,70.25,2024,37,6.46,12.55832037,,,,
14.25,70.75,2024,37,6.74,13.10264386,,,,
14.25,71.25,2024,37,7,13.60808709,,,,
14.25,71.75,2024,37,7.14,13.88024883,,,,
14.25,72.25,2024,37,7.2,13.99688958,,,,
14.25,72.75,2024,37,6.8,13.2192846,,,,
14.25,73.25,2024,37,5.97,11.60575428,,,,
14.75,67.75,2024,37,6.46,12.55832037,,,,
14.75,68.25,2024,37,6.41,12.46111975,,,,
14.75,68.75,2024,37,6.31,12.26671851,,,,
14.75,69.25,2024,37,6.29,12.22783826,,,,
14.75,69.75,2024,37,6.39,12.4222395,,,,
14.75,70.25,2024,37,6.57,12.77216174,,,,
14.75,70.75,2024,37,6.82,13.25816485,,,,
14.75,71.25,2024,37,7.13,13.86080871,,,,
14.75,71.75,2024,37,7.33,14.2496112,,,,
14.75,72.25,2024,37,7.39,14.36625194,,,,
14.75,72.75,2024,37,7.22,14.03576983,,,,
14.75,73.25,2024,37,6.61,12.84992224,,,,
15.25,67.75,2024,37,6.61,12.84992224,,,,
15.25,68.25,2024,37,6.64,12.90824261,,,,
15.25,68.75,2024,37,6.59,12.81104199,,,,
15.25,69.25,2024,37,6.66,12.94712286,,,,
15.25,69.75,2024,37,6.72,13.06376361,,,,
15.25,70.25,2024,37,6.78,13.18040435,,,,
15.25,70.75,2024,37,6.89,13.39424572,,,,
15.25,71.25,2024,37,7.15,13.89968896,,,,
15.25,71.75,2024,37,7.34,14.26905132,,,,
15.25,72.25,2024,37,7.45,14.48289269,,,,
15.25,72.75,2024,37,7.48,14.54121306,,,,
15.25,73.25,2024,37,7.05,13.70528771,,,,
15.75,67.75,2024,37,6.67,12.96656299,,,,
15.75,68.25,2024,37,6.8,13.2192846,,,,
15.75,68.75,2024,37,6.84,13.2970451,,,,
15.75,69.25,2024,37,6.99,13.58864697,,,,
15.75,69.75,2024,37,7.1,13.80248834,,,,
15.75,70.25,2024,37,7.17,13.93856921,,,,
15.75,70.75,2024,37,7.23,14.05520995,,,,
15.75,71.25,2024,37,7.36,14.30793157,,,,
15.75,71.75,2024,37,7.51,14.59953344,,,,
15.75,72.25,2024,37,7.72,15.00777605,,,,
15.75,72.75,2024,37,7.8,15.16329705,,,,
15.75,73.25,2024,37,7.25,14.0940902,,,,
16.25,67.75,2024,37,6.67,12.96656299,,,,
16.25,68.25,2024,37,6.89,13.39424572,,,,
16.25,68.75,2024,37,7.06,13.72472784,,,,
16.25,69.25,2024,37,7.24,14.07465008,,,,
16.25,69.75,2024,37,7.37,14.3273717,,,,
16.25,70.25,2024,37,7.47,14.52177294,,,,
16.25,70.75,2024,37,7.57,14.71617418,,,,
16.25,71.25,2024,37,7.68,14.93001555,,,,
16.25,71.75,2024,37,7.78,15.1244168,,,,
16.25,72.25,2024,37,8.09,15.72706065,,,,
16.25,72.75,2024,37,8.22,15.97978227,,,,
16.25,73.25,2024,37,7.51,14.59953344,,,,
16.75,67.75,2024,37,6.59,12.81104199,,,,
16.75,68.25,2024,37,6.85,13.31648523,,,,
16.75,68.75,2024,37,7.1,13.80248834,,,,
16.75,69.25,2024,37,7.25,14.0940902,,,,
16.75,69.75,2024,37,7.38,14.34681182,,,,
16.75,70.25,2024,37,7.52,14.61897356,,,,
16.75,70.75,2024,37,7.69,14.94945568,,,,
16.75,71.25,2024,37,7.86,15.27993779,,,,
16.75,71.75,2024,37,7.96,15.47433904,,,,
16.75,72.25,2024,37,8.27,16.07698289,,,,
16.75,72.75,2024,37,8.31,16.15474339,,,,
16.75,73.25,2024,37,7.52,14.61897356,,,,
17.25,67.75,2024,37,6.61,12.84992224,,,,
17.25,68.25,2024,37,6.61,12.84992224,,,,
17.25,68.75,2024,37,6.86,13.33592535,,,,
17.25,69.25,2024,37,7.02,13.64696734,,,,
17.25,69.75,2024,37,7.13,13.86080871,,,,
17.25,70.25,2024,37,7.27,14.13297045,,,,
17.25,70.75,2024,37,7.49,14.56065319,,,,
17.25,71.25,2024,37,7.74,15.0466563,,,,
17.25,71.75,2024,37,7.97,15.49377916,,,,
17.25,72.25,2024,37,8.31,16.15474339,,,,
17.25,72.75,2024,37,8.04,15.62986003,,,,
17.25,73.25,2024,37,6.78,13.18040435,,,,
17.75,67.75,2024,37,6.81,13.23872473,,,,
17.75,68.25,2024,37,6.42,12.48055988,,,,
17.75,68.75,2024,37,6.47,12.5777605,,,,
17.75,69.25,2024,37,6.65,12.92768274,,,,
17.75,69.75,2024,37,6.76,13.14152411,,,,
17.75,70.25,2024,37,6.9,13.41368585,,,,
17.75,70.75,2024,37,7.12,13.84136858,,,,
17.75,71.25,2024,37,7.4,14.38569207,,,,
17.75,71.75,2024,37,7.76,15.08553655,,,,
17.75,72.25,2024,37,8.18,15.90202177,,,,
17.75,72.75,2024,37,7.5,14.58009331,,,,
17.75,73.25,2024,37,5.61,10.9059098,,,,
18.25,67.75,2024,37,7.05,13.70528771,,,,
18.25,68.25,2024,37,6.62,12.86936236,,,,
18.25,68.75,2024,37,6.51,12.655521,,,,
18.25,69.25,2024,37,6.58,12.79160187,,,,
18.25,69.75,2024,37,6.65,12.92768274,,,,
18.25,70.25,2024,37,6.72,13.06376361,,,,
18.25,70.75,2024,37,6.82,13.25816485,,,,
18.25,71.25,2024,37,6.98,13.56920684,,,,
18.25,71.75,2024,37,7.38,14.34681182,,,,
18.25,72.25,2024,37,7.81,15.18273717,,,,
18.25,72.75,2024,37,6.81,13.23872473,,,,
18.25,73.25,2024,37,4.65,9.039657854,,,,
18.75,67.75,2024,37,7.21,14.0163297,,,,
18.75,68.25,2024,37,6.97,13.54976672,,,,
18.75,68.75,2024,37,6.93,13.47200622,,,,
18.75,69.25,2024,37,6.91,13.43312597,,,,
18.75,69.75,2024,37,6.88,13.3748056,,,,
18.75,70.25,2024,37,6.82,13.25816485,,,,
18.75,70.75,2024,37,6.76,13.14152411,,,,
18.75,71.25,2024,37,6.75,13.12208398,,,,
18.75,71.75,2024,37,6.93,13.47200622,,,,
18.75,72.25,2024,37,7.31,14.21073095,,,,
18.75,72.75,2024,37,6.33,12.30559876,,,,
18.75,73.25,2024,37,4.4,8.553654743,,,,
19.25,67.75,2024,37,7.19,13.97744946,,,,
19.25,68.25,2024,37,7.19,13.97744946,,,,
19.25,68.75,2024,37,7.28,14.15241058,,,,
19.25,69.25,2024,37,7.35,14.28849145,,,,
19.25,69.75,2024,37,7.32,14.23017107,,,,
19.25,70.25,2024,37,7.22,14.03576983,,,,
19.25,70.75,2024,37,7.08,13.76360809,,,,
19.25,71.25,2024,37,6.93,13.47200622,,,,
19.25,71.75,2024,37,6.73,13.08320373,,,,
19.25,72.25,2024,37,6.88,13.3748056,,,,
19.25,72.75,2024,37,6.04,11.74183515,,,,
19.25,73.25,2024,37,4.55,8.84525661,,,,
10.25,67.75,2024,38,8.07,15.6881804,15.99444763,Feb-07,nil,20.1399689
10.25,68.25,2024,38,7.79,15.14385692,,,,
10.25,68.75,2024,38,7.45,14.48289269,,,,
10.25,69.25,2024,38,7.12,13.84136858,,,,
10.25,69.75,2024,38,6.81,13.23872473,,,,
10.25,70.25,2024,38,6.47,12.5777605,,,,
10.25,70.75,2024,38,6.08,11.81959565,,,,
10.25,71.25,2024,38,5.62,10.92534992,,,,
10.25,71.75,2024,38,5.08,9.875583204,,,,
10.25,72.25,2024,38,4.52,8.786936236,,,,
10.25,72.75,2024,38,3.96,7.698289269,,,,
10.25,73.25,2024,38,3.52,6.842923795,,,,
10.75,67.75,2024,38,8.38,16.29082426,,,,
10.75,68.25,2024,38,8.1,15.74650078,,,,
10.75,68.75,2024,38,7.8,15.16329705,,,,
10.75,69.25,2024,38,7.5,14.58009331,,,,
10.75,69.75,2024,38,7.19,13.97744946,,,,
10.75,70.25,2024,38,6.85,13.31648523,,,,
10.75,70.75,2024,38,6.45,12.53888025,,,,
10.75,71.25,2024,38,5.98,11.6251944,,,,
10.75,71.75,2024,38,5.43,10.55598756,,,,
10.75,72.25,2024,38,4.84,9.409020218,,,,
10.75,72.75,2024,38,4.22,8.203732504,,,,
10.75,73.25,2024,38,3.7,7.192846034,,,,
11.25,67.75,2024,38,8.61,16.73794712,,,,
11.25,68.25,2024,38,8.38,16.29082426,,,,
11.25,68.75,2024,38,8.12,15.78538103,,,,
11.25,69.25,2024,38,7.86,15.27993779,,,,
11.25,69.75,2024,38,7.56,14.69673406,,,,
11.25,70.25,2024,38,7.22,14.03576983,,,,
11.25,70.75,2024,38,6.82,13.25816485,,,,
11.25,71.25,2024,38,6.31,12.26671851,,,,
11.25,71.75,2024,38,5.76,11.19751166,,,,
11.25,72.25,2024,38,5.21,10.12830482,,,,
11.25,72.75,2024,38,4.67,9.078538103,,,,
11.25,73.25,2024,38,4.19,8.145412131,,,,
11.75,67.75,2024,38,8.71,16.93234837,,,,
11.75,68.25,2024,38,8.55,16.62130638,,,,
11.75,68.75,2024,38,8.36,16.25194401,,,,
11.75,69.25,2024,38,8.14,15.82426128,,,,
11.75,69.75,2024,38,7.89,15.33825816,,,,
11.75,70.25,2024,38,7.59,14.75505443,,,,
11.75,70.75,2024,38,7.21,14.0163297,,,,
11.75,71.25,2024,38,6.72,13.06376361,,,,
11.75,71.75,2024,38,6.15,11.95567652,,,,
11.75,72.25,2024,38,5.68,11.04199067,,,,
11.75,72.75,2024,38,5.26,10.22550544,,,,
11.75,73.25,2024,38,4.85,9.428460342,,,,
12.25,67.75,2024,38,8.69,16.89346812,,,,
12.25,68.25,2024,38,8.6,16.718507,,,,
12.25,68.75,2024,38,8.5,16.52410575,,,,
12.25,69.25,2024,38,8.32,16.17418351,,,,
12.25,69.75,2024,38,8.12,15.78538103,,,,
12.25,70.25,2024,38,7.88,15.31881804,,,,
12.25,70.75,2024,38,7.57,14.71617418,,,,
12.25,71.25,2024,38,7.16,13.91912908,,,,
12.25,71.75,2024,38,6.61,12.84992224,,,,
12.25,72.25,2024,38,6.21,12.07231726,,,,
12.25,72.75,2024,38,5.88,11.43079316,,,,
12.25,73.25,2024,38,5.48,10.65318818,,,,
12.75,67.75,2024,38,8.53,16.58242613,,,,
12.75,68.25,2024,38,8.51,16.54354588,,,,
12.75,68.75,2024,38,8.46,16.44634526,,,,
12.75,69.25,2024,38,8.36,16.25194401,,,,
12.75,69.75,2024,38,8.22,15.97978227,,,,
12.75,70.25,2024,38,8.06,15.66874028,,,,
12.75,70.75,2024,38,7.86,15.27993779,,,,
12.75,71.25,2024,38,7.59,14.75505443,,,,
12.75,71.75,2024,38,7.09,13.78304821,,,,
12.75,72.25,2024,38,6.73,13.08320373,,,,
12.75,72.75,2024,38,6.43,12.5,,,,
12.75,73.25,2024,38,6.08,11.81959565,,,,
13.25,67.75,2024,38,8.27,16.07698289,,,,
13.25,68.25,2024,38,8.3,16.13530327,,,,
13.25,68.75,2024,38,8.29,16.11586314,,,,
13.25,69.25,2024,38,8.28,16.09642302,,,,
13.25,69.75,2024,38,8.22,15.97978227,,,,
13.25,70.25,2024,38,8.16,15.86314152,,,,
13.25,70.75,2024,38,8.08,15.70762053,,,,
13.25,71.25,2024,38,7.94,15.43545879,,,,
13.25,71.75,2024,38,7.56,14.69673406,,,,
13.25,72.25,2024,38,7.22,14.03576983,,,,
13.25,72.75,2024,38,6.95,13.51088647,,,,
13.25,73.25,2024,38,6.72,13.06376361,,,,
13.75,67.75,2024,38,8.19,15.9214619,,,,
13.75,68.25,2024,38,8.22,15.97978227,,,,
13.75,68.75,2024,38,8.23,15.9992224,,,,
13.75,69.25,2024,38,8.24,16.01866252,,,,
13.75,69.75,2024,38,8.25,16.03810264,,,,
13.75,70.25,2024,38,8.27,16.07698289,,,,
13.75,70.75,2024,38,8.27,16.07698289,,,,
13.75,71.25,2024,38,8.23,15.9992224,,,,
13.75,71.75,2024,38,8,15.55209953,,,,
13.75,72.25,2024,38,7.81,15.18273717,,,,
13.75,72.75,2024,38,7.51,14.59953344,,,,
13.75,73.25,2024,38,7.16,13.91912908,,,,
14.25,67.75,2024,38,8.29,16.11586314,,,,
14.25,68.25,2024,38,8.37,16.27138414,,,,
14.25,68.75,2024,38,8.41,16.34914463,,,,
14.25,69.25,2024,38,8.39,16.31026439,,,,
14.25,69.75,2024,38,8.39,16.31026439,,,,
14.25,70.25,2024,38,8.43,16.38802488,,,,
14.25,70.75,2024,38,8.5,16.52410575,,,,
14.25,71.25,2024,38,8.52,16.562986,,,,
14.25,71.75,2024,38,8.39,16.31026439,,,,
14.25,72.25,2024,38,8.44,16.40746501,,,,
14.25,72.75,2024,38,8.08,15.70762053,,,,
14.25,73.25,2024,38,7.4,14.38569207,,,,
14.75,67.75,2024,38,8.42,16.36858476,,,,
14.75,68.25,2024,38,8.52,16.562986,,,,
14.75,68.75,2024,38,8.68,16.87402799,,,,
14.75,69.25,2024,38,8.71,16.93234837,,,,
14.75,69.75,2024,38,8.69,16.89346812,,,,
14.75,70.25,2024,38,8.68,16.87402799,,,,
14.75,70.75,2024,38,8.72,16.95178849,,,,
14.75,71.25,2024,38,8.8,17.10730949,,,,
14.75,71.75,2024,38,8.63,16.77682737,,,,
14.75,72.25,2024,38,8.85,17.20451011,,,,
14.75,72.75,2024,38,8.51,16.54354588,,,,
14.75,73.25,2024,38,7.53,14.63841369,,,,
15.25,67.75,2024,38,8.67,16.85458787,,,,
15.25,68.25,2024,38,8.7,16.91290824,,,,
15.25,68.75,2024,38,8.84,17.18506998,,,,
15.25,69.25,2024,38,9.01,17.5155521,,,,
15.25,69.75,2024,38,9.07,17.63219285,,,,
15.25,70.25,2024,38,9.05,17.5933126,,,,
15.25,70.75,2024,38,9,17.49611198,,,,
15.25,71.25,2024,38,9,17.49611198,,,,
15.25,71.75,2024,38,8.88,17.26283048,,,,
15.25,72.25,2024,38,9.27,18.02099533,,,,
15.25,72.75,2024,38,8.95,17.39891135,,,,
15.25,73.25,2024,38,7.76,15.08553655,,,,
15.75,67.75,2024,38,9.04,17.57387247,,,,
15.75,68.25,2024,38,9.01,17.5155521,,,,
15.75,68.75,2024,38,9.04,17.57387247,,,,
15.75,69.25,2024,38,9.2,17.88491446,,,,
15.75,69.75,2024,38,9.38,18.2348367,,,,
15.75,70.25,2024,38,9.45,18.37091757,,,,
15.75,70.75,2024,38,9.39,18.25427683,,,,
15.75,71.25,2024,38,9.29,18.05987558,,,,
15.75,71.75,2024,38,9.31,18.09875583,,,,
15.75,72.25,2024,38,9.77,18.99300156,,,,
15.75,72.75,2024,38,9.45,18.37091757,,,,
15.75,73.25,2024,38,8.09,15.72706065,,,,
16.25,67.75,2024,38,9.41,18.29315708,,,,
16.25,68.25,2024,38,9.39,18.25427683,,,,
16.25,68.75,2024,38,9.37,18.21539658,,,,
16.25,69.25,2024,38,9.43,18.33203733,,,,
16.25,69.75,2024,38,9.56,18.58475894,,,,
16.25,70.25,2024,38,9.67,18.79860031,,,,
16.25,70.75,2024,38,9.73,18.91524106,,,,
16.25,71.25,2024,38,9.75,18.95412131,,,,
16.25,71.75,2024,38,9.81,19.07076205,,,,
16.25,72.25,2024,38,10.12,19.67340591,,,,
16.25,72.75,2024,38,9.74,18.93468118,,,,
16.25,73.25,2024,38,8.23,15.9992224,,,,
16.75,67.75,2024,38,9.65,18.75972006,,,,
16.75,68.25,2024,38,9.66,18.77916019,,,,
16.75,68.75,2024,38,9.66,18.77916019,,,,
16.75,69.25,2024,38,9.64,18.74027994,,,,
16.75,69.75,2024,38,9.66,18.77916019,,,,
16.75,70.25,2024,38,9.75,18.95412131,,,,
16.75,70.75,2024,38,9.89,19.22628305,,,,
16.75,71.25,2024,38,10.05,19.53732504,,,,
16.75,71.75,2024,38,10.18,19.79004666,,,,
16.75,72.25,2024,38,10.34,20.10108865,,,,
16.75,72.75,2024,38,9.64,18.74027994,,,,
16.75,73.25,2024,38,7.77,15.10497667,,,,
17.25,67.75,2024,38,9.7,18.85692068,,,,
17.25,68.25,2024,38,9.71,18.87636081,,,,
17.25,68.75,2024,38,9.71,18.87636081,,,,
17.25,69.25,2024,38,9.68,18.81804044,,,,
17.25,69.75,2024,38,9.66,18.77916019,,,,
17.25,70.25,2024,38,9.7,18.85692068,,,,
17.25,70.75,2024,38,9.83,19.1096423,,,,
17.25,71.25,2024,38,10.05,19.53732504,,,,
17.25,71.75,2024,38,10.24,19.9066874,,,,
